refYear,refMonth,reporterDesc,flowDesc,partnerDesc,classificationCode,cmdCode,cmdDesc,qty,qtyUnitAbbr,netWgt,fobvalue,primaryValue
52,2015,X,214,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,13912.0,True,100358.0,6
52,2015,X,222,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2554.0,True,38700.0,6
52,2015,X,246,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9681.0,True,111744.0,6
52,2015,X,251,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2813591.0,True,33551622.0,6
52,2015,X,268,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6844.0,True,78990.0,6
52,2015,X,276,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4622656.0,True,50679263.0,6
52,2015,X,288,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4180.0,True,48243.0,6
52,2015,X,340,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2592.0,True,18700.0,6
52,2015,X,344,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1588755.0,True,16744864.0,6
52,2015,X,348,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4796.0,True,58456.0,6
52,2015,X,372,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,17323.0,True,207729.0,6
52,2015,X,376,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,341900.0,True,3306078.0,6
52,2015,X,380,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2135560.0,True,16611472.0,6
52,2015,X,384,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1963.0,True,22654.0,6
52,2015,X,388,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,31916.0,True,348623.0,6
52,2015,X,392,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,25440238.0,True,267645694.0,6
52,2015,X,400,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,13059.0,True,150724.0,6
52,2015,X,404,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,9052.0,True,48623.0,6
52,2015,X,410,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7329171.0,True,83751757.0,6
52,2015,X,414,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,123785.0,True,1431873.0,6
52,2015,X,422,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,172436.0,True,2003449.0,6
52,2015,X,428,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5260.0,True,64109.0,6
52,2015,X,434,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6458.0,True,31875.0,6
52,2015,X,440,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,27425.0,True,334282.0,6
52,2015,X,458,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,723749.0,True,5933525.0,6
52,2015,X,470,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,6162.0,True,44450.0,6
52,2015,X,480,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,19345.0,True,230403.0,6
52,2015,X,484,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,59194.0,True,669132.0,6
52,2015,X,490,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,790711.0,True,8173451.0,6
52,2015,X,512,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,18418.0,True,216693.0,6
52,2015,X,528,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,4239555.0,True,47879302.0,6
52,2015,X,540,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,8944.0,True,83911.0,6
52,2015,X,554,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,563345.0,True,6640527.0,6
52,2015,X,566,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,62831.0,True,728423.0,6
52,2015,X,579,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,34416.0,True,409691.0,6
52,2015,X,586,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,53535.0,True,631370.0,6
52,2015,X,591,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,51373.0,True,463302.0,6
52,2015,X,598,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,14700.0,True,144790.0,6
52,2015,X,608,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,17227.0,True,205559.0,6
52,2015,X,616,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,206326.0,True,2452513.0,6
52,2015,X,620,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2199508.0,True,16327905.0,6
52,2015,X,634,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,81385.0,True,942979.0,6
52,2015,X,642,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,79475.0,True,926163.0,6
52,2015,X,643,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,126983.0,True,1465658.0,6
52,2015,X,682,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,260941.0,True,3030896.0,6
52,2015,X,702,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,972603.0,True,8720128.0,6
52,2015,X,710,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,19904.0,True,240977.0,6
52,2015,X,716,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,18465.0,True,225063.0,6
52,2015,X,724,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2137318.0,True,17184689.0,6
52,2015,X,752,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,352843.0,True,4015347.0,6
52,2015,X,757,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,660747.0,True,7617750.0,6
52,2015,X,764,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,112868.0,True,1016098.0,6
52,2015,X,780,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,5382.0,True,62122.0,6
52,2015,X,784,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,299049.0,True,3460402.0,6
52,2015,X,788,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,1451.0,True,16748.0,6
52,2015,X,792,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,83318.0,True,991544.0,6
52,2015,X,804,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,2511.0,True,30610.0,6
52,2015,X,826,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,7317583.0,True,84086330.0,6
52,2015,X,842,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,34257186.0,True,403699606.0,6
52,2015,X,858,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,21610.0,True,189805.0,6
52,2015,X,899,0,HS,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4,True,275052.0,True,2946188.0,6
52,2016,X,0,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5184388211.19,0
52,2016,X,12,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6100980.61,0
52,2016,X,24,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1107861.0,0
52,2016,X,31,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,921.0,0
52,2016,X,32,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,591724.9,0
52,2016,X,36,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,91157395.46,0
52,2016,X,40,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,594587.6,0
52,2016,X,44,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,389668.0,0
52,2016,X,48,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2062763.73,0
52,2016,X,50,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2225188.8,0
52,2016,X,56,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,89216757.08,0
52,2016,X,76,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,68015611.96,0
52,2016,X,96,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1138426.0,0
52,2016,X,100,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1393164.79,0
52,2016,X,104,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,102414.49,0
52,2016,X,112,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,353802.95,0
52,2016,X,116,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,497469.4,0
52,2016,X,120,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1172482.38,0
52,2016,X,124,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,124563335.72,0
52,2016,X,144,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5611965.82,0
52,2016,X,152,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,10969013.2,0
52,2016,X,156,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,672639694.85,0
52,2016,X,170,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,57748350.37,0
52,2016,X,178,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,271327.2,0
52,2016,X,180,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,828317.5,0
52,2016,X,188,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,7497863.2,0
52,2016,X,191,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1527791.53,0
52,2016,X,196,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4040766.28,0
52,2016,X,203,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,9417222.81,0
52,2016,X,204,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,394345.0,0
52,2016,X,208,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,15965354.08,0
52,2016,X,214,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,12081870.74,0
52,2016,X,218,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,152274.17,0
52,2016,X,222,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,813859.72,0
52,2016,X,233,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,266428.05,0
52,2016,X,242,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,320564.0,0
52,2016,X,246,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,20350.0,0
52,2016,X,251,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,69732090.29,0
52,2016,X,266,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,488759.0,0
52,2016,X,268,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2231768.48,0
52,2016,X,276,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,101226754.07,0
52,2016,X,288,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,599852.2,0
52,2016,X,296,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,36000.0,0
52,2016,X,300,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8371143.57,0
52,2016,X,320,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1387918.79,0
52,2016,X,332,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,352510.0,0
52,2016,X,340,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1549612.32,0
52,2016,X,344,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,130984728.32,0
52,2016,X,348,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1501826.12,0
52,2016,X,360,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,4604112.44,0
52,2016,X,372,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,516926.8,0
52,2016,X,376,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,30171615.93,0
52,2016,X,380,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,110155384.83,0
52,2016,X,384,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2492848.95,0
52,2016,X,388,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3225155.56,0
52,2016,X,392,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,727971051.39,0
52,2016,X,398,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,9236.13,0
52,2016,X,400,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,5871203.31,0
52,2016,X,404,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,583832.02,0
52,2016,X,410,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,461047858.91,0
52,2016,X,414,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,8973328.5,0
52,2016,X,418,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,439023.57,0
52,2016,X,422,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,12309675.12,0
52,2016,X,428,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3415157.83,0
52,2016,X,434,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,429522.0,0
52,2016,X,440,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,6940810.49,0
52,2016,X,450,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1409.0,0
52,2016,X,458,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,68727730.3,0
52,2016,X,462,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,63499.0,0
52,2016,X,466,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,835330.0,0
52,2016,X,470,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,360536.2,0
52,2016,X,480,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3991882.48,0
52,2016,X,484,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,95084078.75,0
52,2016,X,490,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,92437312.42,0
52,2016,X,504,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,3423919.03,0
52,2016,X,508,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,36126.0,0
52,2016,X,512,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2406404.44,0
52,2016,X,524,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,456692.4,0
52,2016,X,528,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,125793496.07,0
52,2016,X,554,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,13106639.86,0
52,2016,X,558,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1164523.69,0
52,2016,X,566,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,379904.73,0
52,2016,X,579,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,1216242.8,0
52,2016,X,586,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,23205120.13,0
52,2016,X,591,0,HS,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,False,0.0,True,2229894.22,0
